birdlife_sci_name,Recording_ID,species,label_drum,labeler,unique_id_label,low_freq_range_sp,high_freq_range_sp,drumming,relative_path,index,file_nam_label,min_t,max_t,label_id,rec_from,channel,full_path,path_cd,duration_song,unique_id,English_name,order_name,family_name,song_description_collins_bird_guide,short_or_continuous_song,Country,Latitude,Longitude,Vocalization_type,species_by_labeler,centroid_f,Ht_temporal_entropy,H_waveform,H_spectrogram_mean,LFC_spectral_cover,MFC_spectral_cover,HFC_spectral_cover,Hf_spectral_entropy,number_of_freq_peaks,ACTfract_mean_proportion_of_points_above_6dB_threshold,Hf_Havrda_spectral_entropy,Hf_Renyi_spectral_entropy,Hf_pairedShannon_spectral_entropy,Hf_gamma_spectral_entropy,Hf_GiniSimpson_spectral_entropy,sm_spectral_mean,sv_spectral_var,ss_spectral_skewness,sk_spectral_kurtosis,peak_freq,peak_freq_amp_by_mean_amp,min_freq,spectral_bandwidth_50,spectral_bandwidth_90,spectral_min_or_10_quantile,spectral_max_or_90_quantile,snr_freq,num_syllables,peak_f_roi,spectral_mean_on_roi_avg_spectrum,spectral_variance_on_roi_avg_spectrum,centroid_f_roi,num_syllables_per_unit_time,syllable_duration_mean,syllable_duration_std,syllable_duration_median,syllable_duration_25percentile,syllable_duration_75percentile,syllable_duration_iqr,npvi_ioi,ugof_isochronous,ioi_duration_mean,ioi_duration_std,ioi_duration_min,ioi_duration_max,ioi_duration_median,ioi_duration_25percentile,ioi_duration_75percentile,ioi_duration_iqr,gap_duration_mean,gap_duration_std,gap_duration_min,gap_duration_max,gap_duration_median,gap_duration_25percentile,gap_duration_75percentile,gap_duration_iqr,total_len_syllables,total_length_gaps,sound_per_silence_ratio,sound_per_vocalization_ratio,scientific_name,scientificName
Coracias garrulus,-1,European_Roller,no,MB,European_Roller_cd_14,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,2790,Jean C. Roché - Rollier d_Europe - Coracias garrulus.txt,35.881909,40.93023,14,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,5,14,European Roller,CORACIIFORMES,CORACIIDAE,"call and alarm a hard ‘rack-ack’ (sometimes mono or trisyllabic). When nervous etc. raucous series, ‘reehr-eehr-eehr-eehr-…’ (voice like scolding Jackdaw or Rook). Call during almost Lapwing-like display-flight starts with a few hard notes followed by 1-4 fast, hoarse drawn-out ‘kraah’ notes. Structure of call varies somewhat.",short,,,,,European_Roller_MB,2928.515625,0.844677526429589,0.998755166894479,0.41568903263836,0.353125,0.290009920634921,0.39979732951836,0.513623384433317,28,0.29678955078125,0.33116667177824,2.51797773063544,4.16964305657502,1457.88145192536,0.933277753203294,3.35370220342928E-05,1.05797078884768E-06,69.2415971685479,6309.00123748872,3118.71484375,5.19819444913319,22050,301.46484375,1851.85546875,1679.58984375,3273.046875,23.2979591077827,29,3126.78125,7.48752871734507E-05,2.80530082536723E-07,3014.6484375,5.8,0.04684,0.02020580963132,0.04644,0.0333799999999997,0.0624,0.0290200000000003,31.857568533238,0.47270343,0.170055,0.108409356920227,0.0725600000000002,0.4644,0.126985,0.0903425,0.195555,0.1052125,0.122526785714286,0.112434173918201,0.0159699999999998,0.41506,0.0718400000000001,0.0460774999999998,0.1454925,0.0994150000000005,1.35836,3.43075,0.395936748524375,0.271672,Coracias garrulus,Coracias garrulus
Coracias garrulus,-1,European_Roller,no,MB,European_Roller_cd_2,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,2778,Jean C. Roché - Rollier d_Europe - Coracias garrulus.txt,2.94,3.721518,2,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,1,2,European Roller,CORACIIFORMES,CORACIIDAE,"call and alarm a hard ‘rack-ack’ (sometimes mono or trisyllabic). When nervous etc. raucous series, ‘reehr-eehr-eehr-eehr-…’ (voice like scolding Jackdaw or Rook). Call during almost Lapwing-like display-flight starts with a few hard notes followed by 1-4 fast, hoarse drawn-out ‘kraah’ notes. Structure of call varies somewhat.",short,,,,,European_Roller_MB,1894.921875,0.930906689663427,0.996719827324381,0.474859861292722,0.286888379204893,0.267868064657056,0.270701263928811,0.550692967402621,25,0.166141055045872,0.332644979556585,3.09129767656657,4.41497076953199,1088.10350111745,0.959848208025722,2.39335338467111E-05,5.16808700809467E-08,27.3524335650659,1218.67111240376,1676.5234375,1.42626285596733,22050,473.73046875,1076.66015625,1464.2578125,2325.5859375,4.89323369751033,6,1673.5234375,3.67335287708912E-05,2.74980365720202E-08,1894.921875,6,0.0604683333333333,0.0233746002461361,0.055875,0.04644,0.0663975,0.0199575,7.38914165607861,0.6559907,0.114648,0.0306617986426107,0.08707,0.15818,0.09578,0.08708,0.14513,0.0580500000000001,0.055438,0.0144954453536275,0.04063,0.07982,0.0566000000000001,0.04064,0.0595,0.01886,0.36281,0.27719,0.36281,0.36281,Coracias garrulus,Coracias garrulus
Coracias garrulus,-1,European_Roller,no,MB,European_Roller_cd_3,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,2779,Jean C. Roché - Rollier d_Europe - Coracias garrulus.txt,4.855772,5.236015,3,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,0,3,European Roller,CORACIIFORMES,CORACIIDAE,"call and alarm a hard ‘rack-ack’ (sometimes mono or trisyllabic). When nervous etc. raucous series, ‘reehr-eehr-eehr-eehr-…’ (voice like scolding Jackdaw or Rook). Call during almost Lapwing-like display-flight starts with a few hard notes followed by 1-4 fast, hoarse drawn-out ‘kraah’ notes. Structure of call varies somewhat.",short,,,,,European_Roller_MB,2024.12109375,0.745607529177775,0.998630710774015,0.515284522274468,0.406553398058253,0.324271844660194,0.391891328805367,0.563465941085776,33,0.319971177184466,0.332619223102922,3.07293046727157,4.49477763242246,1330.83260994817,0.960125224615026,1.35507865175239E-05,1.89495710717171E-08,18.6634340271834,473.076561884307,1929.921875,1.30316746343019,22050,430.6640625,1378.125,1507.32421875,2540.91796875,12.5610980192802,2,1930.921875,4.22383251082513E-05,3.54682049904267E-08,2024.12109375,2,0.058775,0.0030759144981615,0.058775,0.0576875,0.0598625,0.00217500000000001,0,0,0.22059,0,0.22059,0.22059,0.22059,0.22059,0.22059,0,0.15964,0,0.15964,0.15964,0.15964,0.15964,0.15964,0,0.11755,0.15964,0.11755,0.11755,Coracias garrulus,Coracias garrulus
Coracias garrulus,-1,European_Roller,no,MB,European_Roller_cd_4,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,2780,Jean C. Roché - Rollier d_Europe - Coracias garrulus.txt,6.365414,6.964093,4,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,1,4,European Roller,CORACIIFORMES,CORACIIDAE,"call and alarm a hard ‘rack-ack’ (sometimes mono or trisyllabic). When nervous etc. raucous series, ‘reehr-eehr-eehr-eehr-…’ (voice like scolding Jackdaw or Rook). Call during almost Lapwing-like display-flight starts with a few hard notes followed by 1-4 fast, hoarse drawn-out ‘kraah’ notes. Structure of call varies somewhat.",short,,,,,European_Roller_MB,1937.98828125,0.75095583779848,0.99849220860129,0.508987368460347,0.421464646464646,0.31976911976912,0.38288464039537,0.558279236615835,35,0.313813920454546,0.332591480489729,3.05387368489056,4.46219129419473,1235.89891856865,0.959696116154544,1.19897792289211E-05,2.35928515751796E-08,31.7701029238515,1581.61539096648,2106.1875,1.51350560244525,22050,516.796875,1248.92578125,1421.19140625,2325.5859375,15.8620151656037,4,2104.1875,3.31372803842805E-05,2.20000734150002E-08,1937.98828125,4,0.05333,0.00299289157839039,0.05369,0.0526025,0.0544175,0.00181500000000001,15.0648044043794,0.1360085,0.159153333333333,0.0393942519777808,0.11465,0.21043,0.15238,0.133515,0.181405,0.04789,0.105943333333333,0.0403422940459376,0.05805,0.15674,0.10304,0.080545,0.12989,0.049345,0.21332,0.31783,0.21332,0.21332,Coracias garrulus,Coracias garrulus
Coracias garrulus,-1,European_Roller,no,MB,European_Roller_cd_5,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,2781,Jean C. Roché - Rollier d_Europe - Coracias garrulus.txt,7.242398,7.527175,5,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,0,5,European Roller,CORACIIFORMES,CORACIIDAE,"call and alarm a hard ‘rack-ack’ (sometimes mono or trisyllabic). When nervous etc. raucous series, ‘reehr-eehr-eehr-eehr-…’ (voice like scolding Jackdaw or Rook). Call during almost Lapwing-like display-flight starts with a few hard notes followed by 1-4 fast, hoarse drawn-out ‘kraah’ notes. Structure of call varies somewhat.",short,,,,,European_Roller_MB,1765.72265625,0.742930200119818,0.998086689143043,0.509377529955048,0.368888888888889,0.330095238095238,0.36618025751073,0.537369898700475,36,0.282838541666667,0.332405325862963,2.94192924328715,4.3290624048921,1066.85455429906,0.954511531380398,1.61734047046605E-05,2.69608292661269E-08,19.7941411717501,542.546816549806,1409.125,1.57153800060039,22050,602.9296875,1033.59375,1378.125,2282.51953125,10.1014000686657,2,1408.125,4.19895565538325E-05,3.97276645404271E-08,1765.72265625,2,0.055875,0.0010253048327205,0.055875,0.0555125,0.0562375,0.000725000000000003,0,0,0.15529,0,0.15529,0.15529,0.15529,0.15529,0.15529,0,0.09869,0,0.09869,0.09869,0.09869,0.09869,0.09869,0,0.11175,0.09869,0.11175,0.11175,Coracias garrulus,Coracias garrulus
Coracias garrulus,-1,European_Roller,no,MB,European_Roller_cd_6,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,2782,Jean C. Roché - Rollier d_Europe - Coracias garrulus.txt,8.86045,9.630642,6,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,1,6,European Roller,CORACIIFORMES,CORACIIDAE,"call and alarm a hard ‘rack-ack’ (sometimes mono or trisyllabic). When nervous etc. raucous series, ‘reehr-eehr-eehr-eehr-…’ (voice like scolding Jackdaw or Rook). Call during almost Lapwing-like display-flight starts with a few hard notes followed by 1-4 fast, hoarse drawn-out ‘kraah’ notes. Structure of call varies somewhat.",short,,,,,European_Roller_MB,2110.25390625,0.736016444318121,0.99902785029331,0.53170848210032,0.442172897196262,0.31704494882065,0.36211944968112,0.582580638824715,33,0.307945750584112,0.332780058253453,3.20052147974014,4.61655864840435,1470.77941528763,0.96503159885486,1.11345646592632E-05,2.22487584427411E-08,32.0707460420219,1453.36198713366,1928.921875,1.00898109523935,22050,387.59765625,1679.58984375,1507.32421875,2756.25,17.2597370445633,5,1934.921875,3.20343339434349E-05,1.75921776823936E-08,2110.25390625,5,0.053116,0.00194762162649731,0.05225,0.05224,0.05225,1.00000000000655E-05,17.5620518171537,0.70218015,0.16907,0.0301373945456471,0.13642,0.20898,0.16544,0.1418575,0.1926525,0.050795,0.1157375,0.0313513591212566,0.07982,0.15674,0.113195,0.0885275,0.140405,0.0518775,0.26558,0.46295,0.26558,0.26558,Coracias garrulus,Coracias garrulus
Coracias garrulus,-1,European_Roller,no,MB,European_Roller_cd_7,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,2783,Jean C. Roché - Rollier d_Europe - Coracias garrulus.txt,9.863642,9.968815,7,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,0,7,European Roller,CORACIIFORMES,CORACIIDAE,"call and alarm a hard ‘rack-ack’ (sometimes mono or trisyllabic). When nervous etc. raucous series, ‘reehr-eehr-eehr-eehr-…’ (voice like scolding Jackdaw or Rook). Call during almost Lapwing-like display-flight starts with a few hard notes followed by 1-4 fast, hoarse drawn-out ‘kraah’ notes. Structure of call varies somewhat.",short,,,,,European_Roller_MB,1679.58984375,0.783952501552975,0.996852868042701,0.456733450500005,0.328125,0.255753968253968,0.345314735336195,0.478172946153821,39,0.250162760416667,0.329386464299065,2.21811018763305,3.93835968819426,788.402547476615,0.915016456472433,2.05932012130272E-05,5.6429905251193E-08,26.0406878553256,858.019206227947,1500.2578125,3.20162916123273,22050,387.59765625,904.39453125,1378.125,2196.38671875,4.0559400994672,1,1503.2578125,4.10923454965644E-05,8.38798200943306E-08,1679.58984375,1,0.05515,,0.05515,0.05515,0.05515,0,0,0,,,,,,,,,,,,,,,,,0.05515,0,0.05515,0.05515,Coracias garrulus,Coracias garrulus
Coracias garrulus,-1,European_Roller,no,MB,European_Roller_cd_8,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,2784,Jean C. Roché - Rollier d_Europe - Coracias garrulus.txt,10.399621,10.963917,8,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,1,8,European Roller,CORACIIFORMES,CORACIIDAE,"call and alarm a hard ‘rack-ack’ (sometimes mono or trisyllabic). When nervous etc. raucous series, ‘reehr-eehr-eehr-eehr-…’ (voice like scolding Jackdaw or Rook). Call during almost Lapwing-like display-flight starts with a few hard notes followed by 1-4 fast, hoarse drawn-out ‘kraah’ notes. Structure of call varies somewhat.",short,,,,,European_Roller_MB,1636.5234375,0.949160998644784,0.997326048469637,0.443485682937822,0.216397849462366,0.219938556067588,0.238183580229821,0.552108247170265,32,0.120942540322581,0.332644860887932,3.09121148656557,4.42381300605047,1212.05583182506,0.959875235108091,3.0244743944963E-05,6.50761438887639E-08,18.2770648618264,483.462993968675,1227.859375,1.67199988222636,22050,602.9296875,1378.125,1205.859375,2067.1875,4.16667118743403,6,2014.0546875,4.14296399706866E-05,3.01904305126062E-08,1765.72265625,6,0.04112,0.0189348662524983,0.0471649999999999,0.0246724999999999,0.0533375,0.028665,14.0043252992461,0.40914395,0.090558,0.0154309991899423,0.0696600000000001,0.11175,0.08562,0.08127,0.10449,0.02322,0.051954,0.00611324332903574,0.04354,0.0624,0.0522400000000001,0.04935,0.0522400000000001,0.00289000000000006,0.24672,0.25977,0.24672,0.24672,Coracias garrulus,Coracias garrulus
Coracias garrulus,-1,European_Roller,no,MB,European_Roller_cd_9,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,2785,Jean C. Roché - Rollier d_Europe - Coracias garrulus.txt,11.339305,14.138534,9,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,../songs_CD/CD3/Jean C. Roché - Rollier d_Europe - Coracias garrulus.wav,3,9,European Roller,CORACIIFORMES,CORACIIDAE,"call and alarm a hard ‘rack-ack’ (sometimes mono or trisyllabic). When nervous etc. raucous series, ‘reehr-eehr-eehr-eehr-…’ (voice like scolding Jackdaw or Rook). Call during almost Lapwing-like display-flight starts with a few hard notes followed by 1-4 fast, hoarse drawn-out ‘kraah’ notes. Structure of call varies somewhat.",short,,,,,European_Roller_MB,1507.32421875,0.898281509731576,0.998843027049814,0.479729263398866,0.316247379454927,0.243695717280623,0.329397791993954,0.51089294921583,19,0.217602692610063,0.332512935478733,3.00355442908342,4.16308313434572,832.37305841091,0.952777535520369,1.74648199579777E-05,3.26592012696794E-08,21.5401455639022,710.97203282926,1600.390625,1.18324890484424,22050,387.59765625,775.1953125,1162.79296875,1808.7890625,5.76291161856408,21,1603.390625,2.81450338920706E-05,1.82477200865492E-08,1507.32421875,7,0.0627490476190476,0.0155416086377061,0.0624,0.0566,0.0696599999999999,0.01306,22.3523563486315,0.5299386,0.134603,0.0477924022308986,0.0507999999999997,0.25106,0.135695,0.108115,0.157465,0.0493499999999999,0.0715465,0.0473481224838959,0.00870999999999977,0.19882,0.06748,0.0373675000000001,0.0925175000000001,0.05515,1.31773,1.43093,0.920890609603546,0.439243333333334,Coracias garrulus,Coracias garrulus
Serinus serinus,-1,European_Serin,no,LS,European_Serin_cd_1,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,2816,Jean C. Roché - Serin cini - Serinus serinus.txt,22.748007,25.197203,Jean C. Roché - Serin cini - Serinus serinus_R,cd,R,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,2,1,European Serin,PASSERIFORMES,FRINGILLIDAE,"Call is a buzzing or bouncing trill, ‘zir’r’r’rl’, with typically high and silvery, clear voice. Alarm an upcurled ‘tu-ih’, much as Redpoll’s but more clearly disyllabic. Song a franctically fast and almost strained stream of squeaky, sharp and jingling notes (often likened to crushing glass, and call-note voice recognizable) at even pitch, delivered from treetop or in song-flight with stiff ‘slow motion’ wingbeats.",short,,,,,European_Serin_LS,6675.29296875,0.882179094222812,0.998457914913542,0.574972615107889,0.355515587529976,0.341041452552244,0.324766109858894,0.705718531636368,35,0.258989995503597,0.333182690005489,3.85099164691038,5.39373548402914,7015.68213249189,0.982621450151963,3.77172951716801E-05,2.95649007945385E-07,52.7604688403098,4410.97422761268,6512.9609375,0.886600025619044,22050,1076.66015625,3402.24609375,5297.16796875,7795.01953125,13.2684309370322,24,6511.9609375,7.00332281346694E-05,4.53867609633424E-08,6718.359375,12,0.0434770833333333,0.0116462303956059,0.0449899999999999,0.0377375,0.04934,0.0116024999999999,16.9501531905114,0.36085644,0.10360652173913,0.0323416396842664,0.03918,0.18576,0.10159,0.0834450000000001,0.12989,0.0464449999999999,0.0601952173913043,0.0234829358711098,0.01451,0.11029,0.0566,0.0406299999999999,0.077645,0.037015,1.04345,1.38449,0.753671026876322,0.521725,Serinus serinus,Serinus serinus
Serinus serinus,-1,European_Serin,no,LS,European_Serin_cd_2,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,2817,Jean C. Roché - Serin cini - Serinus serinus.txt,26.072372,28.724709,2_R,cd,R,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,3,2,European Serin,PASSERIFORMES,FRINGILLIDAE,"Call is a buzzing or bouncing trill, ‘zir’r’r’rl’, with typically high and silvery, clear voice. Alarm an upcurled ‘tu-ih’, much as Redpoll’s but more clearly disyllabic. Song a franctically fast and almost strained stream of squeaky, sharp and jingling notes (often likened to crushing glass, and call-note voice recognizable) at even pitch, delivered from treetop or in song-flight with stiff ‘slow motion’ wingbeats.",short,,,,,European_Serin_LS,6847.55859375,0.856008840402185,0.998663163002141,0.561659268070585,0.353530323151837,0.352880541326756,0.347998563685173,0.719664254645876,38,0.288922435258964,0.333218541781167,3.98689018776027,5.48175244399052,7740.20898062001,0.984622788186685,3.08237065417763E-05,2.18314396043901E-07,67.0624259740227,7902.16184412828,7314.22265625,0.689871317387181,22050,1076.66015625,3531.4453125,5383.30078125,8010.3515625,14.796894621588,27,7318.22265625,5.74191915673441E-05,2.75376652575826E-08,6933.69140625,9,0.0419262962962963,0.0143123908522941,0.04499,0.035555,0.052965,0.01741,19.2066904204259,0.5184916,0.0933823076923077,0.0294320862727545,0.0377299999999999,0.14947,0.0877999999999999,0.0743800000000001,0.1131975,0.0388174999999998,0.0520203846153846,0.0213856957011294,0.01741,0.10449,0.0493399999999999,0.038455,0.0609574999999998,0.0225024999999999,1.13201,1.35253,0.836957405750703,0.377336666666666,Serinus serinus,Serinus serinus
Serinus serinus,-1,European_Serin,no,LS,European_Serin_cd_3,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,2818,Jean C. Roché - Serin cini - Serinus serinus.txt,29.787688,33.343302,3_R,cd,R,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,4,3,European Serin,PASSERIFORMES,FRINGILLIDAE,"Call is a buzzing or bouncing trill, ‘zir’r’r’rl’, with typically high and silvery, clear voice. Alarm an upcurled ‘tu-ih’, much as Redpoll’s but more clearly disyllabic. Song a franctically fast and almost strained stream of squeaky, sharp and jingling notes (often likened to crushing glass, and call-note voice recognizable) at even pitch, delivered from treetop or in song-flight with stiff ‘slow motion’ wingbeats.",short,,,,,European_Serin_LS,6847.55859375,0.92176306007325,0.998480657960454,0.570370142332103,0.307229907773386,0.323913043478261,0.277103937301735,0.702755675691844,39,0.216059628211462,0.333184279716461,3.85629609165065,5.37523357371267,6882.30785006681,0.982582510003447,3.37005874117306E-05,2.43196259922004E-07,64.879270512802,6786.94930515863,6595.09375,0.756741296050663,22050,1119.7265625,3273.046875,5469.43359375,7881.15234375,11.0660082393686,35,6599.09375,6.13234331816448E-05,3.45089817851672E-08,6890.625,8.75,0.0444905714285714,0.0109167176016089,0.0449900000000003,0.03701,0.0522400000000001,0.0152300000000001,16.2360773681314,0.3749872,0.102099411764706,0.0292721870544054,0.06095,0.17125,0.0965050000000001,0.0827199999999997,0.12481,0.0420900000000005,0.0578797058823529,0.0238590493974255,0.00579999999999997,0.10885,0.05152,0.042815,0.0707475,0.0279325000000001,1.55717,1.96791,0.791281105335102,0.3892925,Serinus serinus,Serinus serinus
Serinus serinus,-1,European_Serin,no,MB,European_Serin_cd_4,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,2819,Jean C. Roché - Serin cini - Serinus serinus.txt,16.079028,16.611306,Jean C. Roché - Serin cini - Serinus serinus_R,cd,R,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,1,4,European Serin,PASSERIFORMES,FRINGILLIDAE,"Call is a buzzing or bouncing trill, ‘zir’r’r’rl’, with typically high and silvery, clear voice. Alarm an upcurled ‘tu-ih’, much as Redpoll’s but more clearly disyllabic. Song a franctically fast and almost strained stream of squeaky, sharp and jingling notes (often likened to crushing glass, and call-note voice recognizable) at even pitch, delivered from treetop or in song-flight with stiff ‘slow motion’ wingbeats.",short,,,,,European_Serin_MB,6287.6953125,0.827219032097188,0.997443905500817,0.474733796241378,0.293093607305936,0.350260926288324,0.312716796989829,0.640870775014063,39,0.251377889554795,0.333073031953729,3.57752907862638,4.98573746050671,4322.59923377936,0.975820352308255,3.33908577448142E-05,2.07859087811076E-07,31.631831017084,1358.87447932721,5763.83203125,1.10240669902226,22050,1335.05859375,2282.51953125,5124.90234375,7192.08984375,18.6459963478551,6,7106.890625,7.23650332399438E-05,6.70494043241771E-08,6373.828125,6,0.035555,0.00935152768268374,0.038455,0.035555,0.040275,0.00471999999999997,6.52128735015124,0.4408944,0.073142,0.00808514291772261,0.0624,0.08562,0.07401,0.06676,0.07692,0.01016,0.038312,0.00499435040821129,0.03193,0.04499,0.0391899999999999,0.03337,0.04208,0.00871000000000005,0.21333,0.19156,0.21333,0.21333,Serinus serinus,Serinus serinus
Serinus serinus,-1,European_Serin,no,MB,European_Serin_cd_5,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,2820,Jean C. Roché - Serin cini - Serinus serinus.txt,17.438709,18.69826,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,1,5,European Serin,PASSERIFORMES,FRINGILLIDAE,"Call is a buzzing or bouncing trill, ‘zir’r’r’rl’, with typically high and silvery, clear voice. Alarm an upcurled ‘tu-ih’, much as Redpoll’s but more clearly disyllabic. Song a franctically fast and almost strained stream of squeaky, sharp and jingling notes (often likened to crushing glass, and call-note voice recognizable) at even pitch, delivered from treetop or in song-flight with stiff ‘slow motion’ wingbeats.",short,,,,,European_Serin_MB,6029.296875,0.719350021561209,0.999112562102101,0.583329798185426,0.38368544600939,0.353869885982562,0.342573898325576,0.623082087899736,33,0.296187279929578,0.333059323638786,3.55186739098776,4.87406719394818,3609.82436285701,0.974436893119897,7.57898804654834E-06,2.18933152353291E-08,51.7590643851441,3931.33084956849,6513.9609375,0.67606351475325,22050,818.26171875,1765.72265625,5167.96875,6675.29296875,20.7705306765477,11,6530.02734375,1.93996789669353E-05,5.03217708920592E-09,6072.36328125,11,0.0387872727272727,0.00305154416946271,0.03773,0.03628,0.040635,0.004355,23.9133393854564,0.6367084,0.1116,0.0947097858724219,0.0653,0.38893,0.075465,0.071835,0.0794575,0.00762250000000003,0.073143,0.0935491175853626,0.02757,0.3483,0.0384549999999999,0.0337425,0.04209,0.00834750000000005,0.42666,0.73143,0.42666,0.42666,Serinus serinus,Serinus serinus
Serinus serinus,-1,European_Serin,no,MB,European_Serin_cd_6,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,2821,Jean C. Roché - Serin cini - Serinus serinus.txt,19.114596,19.773357,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,../songs_CD/CD4/Jean C. Roché - Serin cini - Serinus serinus.wav,1,6,European Serin,PASSERIFORMES,FRINGILLIDAE,"Call is a buzzing or bouncing trill, ‘zir’r’r’rl’, with typically high and silvery, clear voice. Alarm an upcurled ‘tu-ih’, much as Redpoll’s but more clearly disyllabic. Song a franctically fast and almost strained stream of squeaky, sharp and jingling notes (often likened to crushing glass, and call-note voice recognizable) at even pitch, delivered from treetop or in song-flight with stiff ‘slow motion’ wingbeats.",short,,,,,European_Serin_MB,6115.4296875,0.88025926608894,0.996338715282965,0.475554144921522,0.216985428051002,0.334920634920635,0.305494969394217,0.629486194368622,38,0.237491461748634,0.333096973912077,3.62577232569518,4.91478205300816,3547.52011943619,0.975926026688404,2.5405204629362E-05,8.6978746106854E-08,27.0472222297337,1074.98478578478,6796.42578125,0.937991761947247,22050,1162.79296875,1894.921875,5254.1015625,6847.55859375,15.8543482514044,8,6797.42578125,4.68076070609551E-05,2.80138844284086E-08,6201.5625,8,0.03845625,0.00319791421979122,0.038455,0.0359175,0.039905,0.00398750000000001,3.81870331391259,0.7709224,0.0748428571428571,0.00553486537269675,0.0682,0.08563,0.07401,0.071115,0.076915,0.0058,0.0369042857142857,0.0037105981695018,0.03192,0.04209,0.03629,0.034105,0.03991,0.00580500000000001,0.30765,0.25833,0.30765,0.30765,Serinus serinus,Serinus serinus
